Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of T-helper cell differentiation (GO:0045624)	1/14	0.24642760797141816	0.43926814734550135	0	0	3.776171197223829	5.289233936920179	CD86
positive regulation of type 2 immune response (GO:0002830)	1/14	0.24642760797141816	0.43926814734550135	0	0	3.776171197223829	5.289233936920179	CD86
protein localization to kinetochore (GO:0034501)	1/14	0.24642760797141816	0.43926814734550135	0	0	3.776171197223829	5.289233936920179	KNL1
positive regulation of endothelial cell migration (GO:0010595)	3/86	0.2471279695800218	0.4401909879437196	0	0	1.7769111711328942	2.483853469990879	GRN;PRKCA;VEGFA
DNA repair (GO:0006281)	8/298	0.24798087388307513	0.4413839778864188	0	0	1.3589021815622802	1.894858171788784	POLD3;NEIL3;FANCD2;USP3;DOT1L;NABP1;SLX1A;TICRR
base-excision repair (GO:0006284)	2/48	0.2493400423164692	0.4418452220460961	0	0	2.136115359405724	2.9669311165282166	POLD3;NEIL3
regulation of protein metabolic process (GO:0051246)	2/48	0.2493400423164692	0.4418452220460961	0	0	2.136115359405724	2.9669311165282166	PLAUR;LILRB2
inositol phosphate metabolic process (GO:0043647)	2/48	0.2493400423164692	0.4418452220460961	0	0	2.136115359405724	2.9669311165282166	INPPL1;PLCB2
substrate adhesion-dependent cell spreading (GO:0034446)	2/48	0.2493400423164692	0.4418452220460961	0	0	2.136115359405724	2.9669311165282166	ITGB7;SRGAP2
negative regulation of MAP kinase activity (GO:0043407)	2/48	0.2493400423164692	0.4418452220460961	0	0	2.136115359405724	2.9669311165282166	PRKCD;PTPRJ
phosphatidic acid biosynthetic process (GO:0006654)	2/48	0.2493400423164692	0.4418452220460961	0	0	2.136115359405724	2.9669311165282166	DGKD;PLD1
peptidyl-serine modification (GO:0018209)	5/169	0.25042632906257334	0.44344412420338114	0	0	1.500154368632294	2.077099483246931	SMG1;LRRK2;PRKCD;PRKCA;MASTL
adherens junction organization (GO:0034332)	2/49	0.2567775028451398	0.44793042986014153	0	0	2.090559178873089	2.8422099410197035	ACTB;VCL
regulation of cellular localization (GO:0060341)	2/49	0.2567775028451398	0.44793042986014153	0	0	2.090559178873089	2.8422099410197035	SPAG5;LRRK2
RNA catabolic process (GO:0006401)	2/49	0.2567775028451398	0.44793042986014153	0	0	2.090559178873089	2.8422099410197035	RNASE6;SKIV2L
oligosaccharide metabolic process (GO:0009311)	2/49	0.2567775028451398	0.44793042986014153	0	0	2.090559178873089	2.8422099410197035	MAN2B1;ST6GALNAC4
negative regulation of binding (GO:0051100)	3/88	0.25787802280343813	0.44793042986014153	0	0	1.734923692398874	2.3512875788736385	LRRK2;PRKCD;ACTB
positive regulation of macromolecule biosynthetic process (GO:0010557)	4/129	0.2584070526454252	0.44793042986014153	0	0	1.5737373737373737	2.129611651815965	FCER2;PLD1;TLR4;TLR2
regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	VEGFA
regulation of cytoplasmic translation (GO:2000765)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	CPEB4
cellular response to ATP (GO:0071318)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	P2RY2
cellular response to estrogen stimulus (GO:0071391)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	WBP2
regulation of extracellular matrix disassembly (GO:0010715)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	LRP1
regulation of extracellular matrix organization (GO:1903053)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	LRP1
regulation of integrin activation (GO:0033623)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	PLEK
dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	VCAN
electron transport chain (GO:0022900)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	SDHB
establishment of apical/basal cell polarity (GO:0035089)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	CDC42
regulation of sequestering of triglyceride (GO:0010889)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	PLIN2
eye photoreceptor cell development (GO:0042462)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	VEGFA
fibrinolysis (GO:0042730)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	PLAUR
regulation of T cell chemotaxis (GO:0010819)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	CCL5
G protein-coupled glutamate receptor signaling pathway (GO:0007216)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	HOMER3
ganglioside biosynthetic process (GO:0001574)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	ST6GALNAC4
response to acidic pH (GO:0010447)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	GPR65
GTP metabolic process (GO:0046039)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	LRRK2
histone H3 deacetylation (GO:0070932)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	HDAC9
mammary gland epithelium development (GO:0061180)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	CSF1R
T cell proliferation (GO:0042098)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	SLC11A1
mitotic intra-S DNA damage checkpoint signaling (GO:0031573)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	FANCD2
mitotic recombination (GO:0006312)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	SMC6
myoblast differentiation (GO:0045445)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	JAG1
negative regulation of blood pressure (GO:0045776)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	SCPEP1
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	LRRK2
negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	FCGR2B
negative regulation of protein processing (GO:0010955)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	LRRK2
peptidyl-arginine modification (GO:0018195)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	PADI2
phosphatidylethanolamine biosynthetic process (GO:0006646)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	PHOSPHO1
photoreceptor cell development (GO:0042461)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	VEGFA
positive regulation of cell killing (GO:0031343)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	FCER2
positive regulation of endothelial cell chemotaxis (GO:2001028)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	VEGFA
positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	TNFRSF1B
positive regulation of natural killer cell activation (GO:0032816)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	TYROBP
positive regulation of osteoclast differentiation (GO:0045672)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	TYROBP
positive regulation of pattern recognition receptor signaling pathway (GO:0062208)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	TLR2
positive regulation of sprouting angiogenesis (GO:1903672)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	VEGFA
protein kinase A signaling (GO:0010737)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	LCP1
protein localization to cell-cell junction (GO:0150105)	1/15	0.2615095912088046	0.44793042986014153	0	0	3.506265664160401	4.702899151787877	ACTB
amino acid transport (GO:0006865)	2/50	0.2642184505833435	0.45064859582863254	0	0	2.046901172529313	2.7243825855585304	SLC36A1;SLC7A7
regulation of cellular component movement (GO:0051270)	2/50	0.2642184505833435	0.45064859582863254	0	0	2.046901172529313	2.7243825855585304	HBEGF;VEGFA
regulation of complement activation (GO:0030449)	2/50	0.2642184505833435	0.45064859582863254	0	0	2.046901172529313	2.7243825855585304	C3AR1;CFP
iron ion transport (GO:0006826)	2/50	0.2642184505833435	0.45064859582863254	0	0	2.046901172529313	2.7243825855585304	SLC11A1;ATP6V1B2
neuron migration (GO:0001764)	2/50	0.2642184505833435	0.45064859582863254	0	0	2.046901172529313	2.7243825855585304	SEMA3A;VEGFA
phosphatidic acid metabolic process (GO:0046473)	2/50	0.2642184505833435	0.45064859582863254	0	0	2.046901172529313	2.7243825855585304	DGKD;PLD1
cellular response to DNA damage stimulus (GO:0006974)	9/350	0.26838870932831194	0.4574376163233605	0	0	1.3000052500918766	1.7099215293073808	USP3;DOT1L;NABP1;SLX1A;MNDA;SMC6;MASTL;TNFRSF1B;TICRR
regulation of interleukin-12 production (GO:0032655)	2/51	0.2716597789643056	0.4585812784813166	0	0	2.0050251256281406	2.612958384353411	TLR4;TLR2
regulation of protein modification process (GO:0031399)	2/51	0.2716597789643056	0.4585812784813166	0	0	2.0050251256281406	2.612958384353411	KAT2B;SOCS1
regulation of cell motility (GO:2000145)	4/133	0.27607589559760815	0.4585812784813166	0	0	1.5246261060214548	1.9623149559380941	CSF1R;ABI3;FLNA;HBEGF
RNA metabolic process (GO:0016070)	4/133	0.27607589559760815	0.4585812784813166	0	0	1.5246261060214548	1.9623149559380941	RNASE6;SKIV2L;RNASE1;POLR2K
regulation of amyloid-beta clearance (GO:1900221)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	LRP1
regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	VEGFA
body fluid secretion (GO:0007589)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	VEGFA
regulation of ceramide biosynthetic process (GO:2000303)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	PRKCD
cellular polysaccharide catabolic process (GO:0044247)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	AOAH
regulation of ERBB signaling pathway (GO:1901184)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	PTPN18
regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	LILRA2
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	SNAI1
regulation of leukocyte activation (GO:0002694)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	CD33
dendrite self-avoidance (GO:0070593)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	BSG
dendritic cell chemotaxis (GO:0002407)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	CCL5
dendritic spine morphogenesis (GO:0060997)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	CDC42
regulation of mitotic sister chromatid separation (GO:0010965)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	CENPE
regulation of monocyte differentiation (GO:0045655)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	CD4
regulation of phosphate metabolic process (GO:0019220)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	PGAM1
regulation of rRNA processing (GO:2000232)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	KAT2B
filopodium assembly (GO:0046847)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	SRGAP2
glutamine family amino acid catabolic process (GO:0009065)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	GLUL
glycosphingolipid biosynthetic process (GO:0006688)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	ST6GALNAC4
sympathetic nervous system development (GO:0048485)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	SEMA3A
mitotic sister chromatid cohesion (GO:0007064)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	SGO1
motor neuron axon guidance (GO:0008045)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	SEMA3A
N-terminal protein amino acid acetylation (GO:0006474)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	KAT2B
necroptotic process (GO:0070266)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	TLR4
negative regulation of anoikis (GO:2000811)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	TLE1
negative regulation of platelet activation (GO:0010544)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	PRKCD
negative regulation of telomere maintenance (GO:0032205)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	SLX1A
negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	PTPN2
neuron projection organization (GO:0106027)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	ARF1
nuclear transport (GO:0051169)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	BANF1
platelet-derived growth factor receptor signaling pathway (GO:0048008)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	PTPRJ
positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	ITGB2
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	TYROBP
protein localization to endoplasmic reticulum (GO:0070972)	1/16	0.27629046321778905	0.4585812784813166	0	0	3.27234753550543	4.209229024204495	LRRK2
regulation of exocytosis (GO:0017157)	2/52	0.27909850373611744	0.4619693640137658	0	0	1.964824120603015	2.5074898758739095	RAB27A;RAB8A
endocytic recycling (GO:0032456)	2/52	0.27909850373611744	0.4619693640137658	0	0	1.964824120603015	2.5074898758739095	EHD4;DENND1A
signal transduction in response to DNA damage (GO:0042770)	2/52	0.27909850373611744	0.4619693640137658	0	0	1.964824120603015	2.5074898758739095	DOT1L;NDRG1
negative regulation of protein metabolic process (GO:0051248)	2/52	0.27909850373611744	0.4619693640137658	0	0	1.964824120603015	2.5074898758739095	FLNA;LILRB2
cellular response to fibroblast growth factor stimulus (GO:0044344)	3/92	0.27955166600302656	0.46208471540966667	0	0	1.6566099680185662	2.111462305420357	CCL5;CBL;POLR2K
T cell activation (GO:0042110)	3/92	0.27955166600302656	0.46208471540966667	0	0	1.6566099680185662	2.111462305420357	CD4;LCP1;PTPN2
nervous system development (GO:0007399)	11/447	0.2841872662552644	0.46942516221740044	0	0	1.2429187990849273	1.5637433236374285	MARCKS;VCAN;JAG1;APAF1;FEZ2;LPAR1;UNC119;SOX6;ARHGAP26;TRAK2;VEGFA
epidermal cell differentiation (GO:0009913)	2/53	0.2865317593210483	0.4718994558479213	0	0	1.9261996255788747	2.407568269254879	UGCG;JAG1
positive regulation of B cell activation (GO:0050871)	2/53	0.2865317593210483	0.4718994558479213	0	0	1.9261996255788747	2.407568269254879	SH3KBP1;TNFSF13B
protein stabilization (GO:0050821)	5/179	0.288536946145997	0.4718994558479213	0	0	1.4132111159610068	1.7565255142810525	GRN;TYROBP;PRKCD;AAK1;FLNA
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	4/136	0.289455248302208	0.4718994558479213	0	0	1.4897459442913987	1.8469193524653107	HRH2;ADRB2;FCGR1A;FCGR2B
regulation of kinase activity (GO:0043549)	3/94	0.29045374721932593	0.4718994558479213	0	0	1.6200348769618291	2.002866830553747	CSF1R;CD4;FLT3
adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)	1/17	0.29077622071956977	0.4718994558479213	0	0	3.0676691729323307	3.789188976780095	ADRB2
